names,genres,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
Đã Biết Yêu Là Sai,Indie/Hip Hop,0.72,0.485,0,-8.908999999999999,1,0.0428,0.61,0.032,0.32899999999999996,0.583,160.065,227375
Dù Cho Mai Về Sau,Indie/Hip Hop,0.632,0.579,11,-8.352,1,0.0602,0.187,1.93e-06,0.10099999999999999,0.503,155.984,233976
Quằng Lắm Em Ơi,Pop/Ballad,0.847,0.431,0,-11.023,0,0.0561,0.508,0.0,0.0878,0.47100000000000003,107.963,213333
B.S.N.L 1,Indie/Hip Hop,0.885,0.488,1,-10.505,1,0.171,0.10300000000000001,0.0,0.0956,0.693,129.939,238002
B.S.N.L 2,Indie/Hip Hop,0.946,0.5720000000000001,7,-6.0360000000000005,0,0.28,0.706,0.0,0.0898,0.44299999999999995,115.914,277185
Niềm tin,Indie/Hip Hop,0.7929999999999999,0.612,0,-4.92,1,0.051,0.0207,0.0,0.23,0.48700000000000004,74.997,185404
Ket Thuuc Het Roi,Indie/Hip Hop,0.748,0.501,8,-11.017999999999999,0,0.0424,0.272,0.0,0.114,0.835,149.963,103279
Stop Me,Indie/Hip Hop,0.833,0.546,7,-9.84,1,0.259,0.723,7.85e-06,0.0751,0.86,76.51100000000001,160000
Summer Night,Indie/Hip Hop,0.718,0.43700000000000006,0,-8.475,0,0.369,0.6659999999999999,0.0,0.271,0.354,159.674,171000
Không Sao Đâu,Indie/Hip Hop,0.667,0.747,11,-11.029000000000002,0,0.381,0.654,0.000291,0.11199999999999999,0.40700000000000003,169.90200000000002,254118
I Thought It Was Love,Indie/Hip Hop,0.816,0.769,0,-7.58,1,0.39899999999999997,0.13,1.87e-06,0.373,0.894,77.04899999999999,193247
Đây Nè - Remix,Indie/Hip Hop,0.898,0.765,0,-8.357000000000001,1,0.0526,0.223,0.341,0.105,0.409,106.061,192453
Như Giấc Mơ,Pop/Ballad,0.669,0.722,6,-9.634,0,0.0385,0.45399999999999996,0.45,0.0903,0.373,82.98899999999999,176386
Quá Lâu,Indie/Hip Hop,0.7070000000000001,0.912,0,-4.061,1,0.0859,0.183,0.0,0.102,0.9440000000000001,106.01100000000001,177170
Giàu Sang,Indie/Hip Hop,0.7070000000000001,0.784,4,-6.153,0,0.0402,0.0548,0.0,0.267,0.534,109.98899999999999,200727
Nenvahoa (Touliver Remix),Indie/Hip Hop,0.7979999999999999,0.883,1,-3.568,1,0.0399,0.0794,0.000268,0.195,0.532,125.021,228480
"Ala Ela (feat. Gducky, Ricky Star & Karik)",Indie/Hip Hop,0.8370000000000001,0.888,7,-2.6439999999999997,1,0.135,0.0702,0.0,0.23800000000000002,0.573,104.976,244571
021,Indie/Hip Hop,0.5539999999999999,0.536,4,-7.216,0,0.429,0.0792,0.0,0.121,0.151,88.054,192089
Tiền,Indie/Hip Hop,0.83,0.6809999999999999,8,-5.0,1,0.29,0.115,0.000303,0.129,0.307,140.075,200576
Lái Máy Bay,Indie/Hip Hop,0.856,0.597,11,-8.12,0,0.184,0.0156,6.11e-06,0.0556,0.585,139.968,234879
Ông Bà Già Tao Lo Hết,Indie/Hip Hop,0.7070000000000001,0.78,10,-8.427,0,0.07,0.242,0.0211,0.0795,0.695,159.895,244570
Bốc Bát Họ,Indie/Hip Hop,0.934,0.518,0,-8.97,1,0.263,0.019,0.0,0.134,0.583,139.96,233078
Dư Tiền,Indie/Hip Hop,0.95,0.708,11,-6.3389999999999995,1,0.0723,0.637,0.000122,0.0906,0.6809999999999999,120.024,160947
Búa Đi,Indie/Hip Hop,0.8390000000000001,0.465,10,-12.187999999999999,0,0.16899999999999998,0.0136,0.0,0.11599999999999999,0.271,157.958,274937
hai triệu năm - Madihu mix,Indie/Hip Hop,0.9620000000000001,0.736,6,-5.32,0,0.14300000000000002,0.318,0.0125,0.122,0.6709999999999999,111.04799999999999,209735
Con Trai Cưng,Indie/Hip Hop,0.953,0.67,5,-5.499,1,0.0759,0.214,0.0164,0.33,0.519,126.00399999999999,158145
Lời Cảm Ơn,Indie/Hip Hop,0.8059999999999999,0.565,6,-7.6370000000000005,1,0.251,0.708,0.0,0.239,0.371,150.007,218000
Bntly,Indie/Hip Hop,0.875,0.297,11,-13.959000000000001,0,0.0591,0.368,2.62e-06,0.0924,0.47,115.96600000000001,192414
Doi La Di,Indie/Hip Hop,0.845,0.883,1,-5.397,1,0.121,0.455,0.0,0.161,0.665,105.978,200376
Nghe Mua (feat. KraziNoyze),Indie/Hip Hop,0.741,0.6629999999999999,1,-5.605,1,0.0388,0.39399999999999996,0.0,0.0619,0.6970000000000001,103.03,308219
Roi Nguoi,Indie/Hip Hop,0.8390000000000001,0.7290000000000001,5,-5.809,0,0.198,0.764,0.0,0.10300000000000001,0.5820000000000001,128.06,209233
Ve Thoi,Indie/Hip Hop,0.631,0.6659999999999999,10,-4.977,1,0.122,0.7040000000000001,0.0,0.109,0.45399999999999996,162.024,262827
Coming Home,Indie/Hip Hop,0.784,0.305,0,-11.208,0,0.262,0.71,0.000699,0.14800000000000002,0.263,74.999,222407
Đỉnh Núi Tuyết Của Nuối Tiếc,Indie/Hip Hop,0.782,0.6859999999999999,7,-9.134,0,0.326,0.6679999999999999,0.0,0.0973,0.43799999999999994,170.19,177882
Dưới Hiên Nhà,Indie/Hip Hop,0.33799999999999997,0.542,3,-7.196000000000001,1,0.0356,0.621,0.0,0.223,0.5760000000000001,98.963,277311
Cho Em Một Ngày (Remake),Indie/Hip Hop,0.8190000000000001,0.38799999999999996,7,-10.228,0,0.153,0.675,0.000786,0.109,0.0673,119.947,195410
Mưa Trên Những Mái Tôn,Indie/Hip Hop,0.726,0.8009999999999999,6,-4.644,1,0.13,0.33799999999999997,0.0,0.092,0.358,123.97,186208
Giọt Sương Trên Mí Mắt (Remake),Indie/Hip Hop,0.591,0.5660000000000001,5,-7.045,0,0.29100000000000004,0.536,0.0,0.0886,0.273,199.537,218310
Nếu Mình Gần Nhau,Indie/Hip Hop,0.762,0.6890000000000001,6,-5.327999999999999,0,0.0484,0.833,0.0,0.133,0.612,99.932,196062
Trời Ơi Con Chưa Muốn Chết,Indie/Hip Hop,0.525,0.8759999999999999,8,-3.0260000000000002,0,0.271,0.37799999999999995,0.0,0.11199999999999999,0.852,172.16,162442
Vợ Chồng A Phủ,Indie/Hip Hop,0.397,0.647,4,-7.405,0,0.242,0.0201,4.1e-06,0.267,0.374,131.907,163000
Sexnorita,Indie/Hip Hop,0.733,0.588,5,-8.006,1,0.0709,0.31,0.0,0.261,0.519,121.135,207257
Nhà Vô Địch Của Nhân Dân,Indie/Hip Hop,0.795,0.8109999999999999,4,-6.097,0,0.215,0.11699999999999999,0.0,0.23600000000000002,0.495,90.999,203736
Như Bản Tình Ca,Indie/Hip Hop,0.836,0.65,0,-6.806,1,0.203,0.7490000000000001,2.09e-05,0.0698,0.171,129.996,208051
Q. L. C.,Indie/Hip Hop,0.792,0.72,7,-7.736000000000001,0,0.10300000000000001,0.792,0.00020099999999999998,0.114,0.359,140.076,288000
A25,Indie/Hip Hop,0.752,0.532,6,-9.892999999999999,1,0.0827,0.33799999999999997,0.0,0.122,0.349,122.00299999999999,223530
Peach,Indie/Hip Hop,0.833,0.741,0,-6.8389999999999995,1,0.195,0.0605,0.000515,0.0984,0.531,98.98700000000001,184242
LOCONation,Indie/Hip Hop,0.7979999999999999,0.86,1,-5.2170000000000005,1,0.248,0.305,0.0,0.39,0.71,140.184,181083
Hà Nội Đây Rồi,Indie/Hip Hop,0.898,0.951,10,-2.489,1,0.26,0.473,2.48e-05,0.5379999999999999,0.7979999999999999,89.98299999999999,117400
Đỗ Thủ Khoa,Indie/Hip Hop,0.887,0.76,10,-4.721,0,0.389,0.263,1.88e-05,0.72,0.494,140.062,140120
Thư Gửi Phụ Huynh,Indie/Hip Hop,0.591,0.344,3,-18.7,1,0.153,0.645,0.000301,0.28300000000000003,0.41600000000000004,180.145,272040
Lớp 13,Indie/Hip Hop,0.813,0.81,5,-6.542999999999999,0,0.325,0.155,0.0,0.0906,0.496,160.048,181256
Tìm,Indie/Hip Hop,0.6970000000000001,0.632,2,-5.516,0,0.0297,0.49700000000000005,0.000161,0.1,0.207,119.881,236160
Cổ Điển,Indie/Hip Hop,0.75,0.6920000000000001,5,-12.704,0,0.366,0.841,0.00027,0.287,0.41,173.963,184218
Đi Qua Hoa Cúc,Indie/Hip Hop,0.5760000000000001,0.669,5,-12.193,0,0.0392,0.8809999999999999,0.22699999999999998,0.11199999999999999,0.254,152.316,249521
Nắng Trong Mưa,Indie/Hip Hop,0.523,0.192,8,-18.796,1,0.0686,0.868,4.46e-06,0.281,0.305,135.857,197669
Menina Misteriosa,Indie/Hip Hop,0.461,0.584,8,-6.904,0,0.17,0.0059299999999999995,0.0,0.124,0.467,139.73,172286
Purpose,Indie/Hip Hop,0.833,0.78,5,-3.407,1,0.26899999999999996,0.0368,0.0,0.114,0.754,70.01100000000001,200264
Buddha,Indie/Hip Hop,0.418,0.882,6,-5.922000000000001,0,0.0765,0.191,0.0,0.134,0.37799999999999995,178.465,208925
"Chạy - From ""Ròm""",Indie/Hip Hop,0.804,0.7390000000000001,11,-7.805,0,0.0469,0.106,0.0,0.11599999999999999,0.8059999999999999,104.98299999999999,223328
Cho Tao Đi,Indie/Hip Hop,0.647,0.802,11,-5.697,1,0.162,0.222,0.0,0.0926,0.5820000000000001,151.945,270709
FASHION 3,Indie/Hip Hop,0.919,0.515,9,-10.218,1,0.196,0.341,0.000218,0.0861,0.647,140.03799999999998,209152
Sợ Quá Cơ,Indie/Hip Hop,0.858,0.872,9,-6.332999999999999,1,0.13699999999999998,0.0582,0.000849,0.0425,0.21899999999999997,126.846,105525
Từ Bao Giờ,Indie/Hip Hop,0.7929999999999999,0.8,9,-6.57,0,0.191,0.509,0.0,0.154,0.45,115.103,140080
No Fun to Do,Indie/Hip Hop,0.8640000000000001,0.703,8,-9.899,1,0.231,0.373,0.12,0.0427,0.66,132.95600000000002,113659
Soju on Sunday,Indie/Hip Hop,0.575,0.531,1,-5.303,1,0.0435,0.879,0.0,0.136,0.078,157.041,125350
Black Choco,Indie/Hip Hop,0.838,0.659,1,-5.816,0,0.171,0.845,0.0,0.132,0.617,135.03799999999998,200716
100 Years Love,Indie/Hip Hop,0.904,0.313,5,-15.182,0,0.268,0.8490000000000001,8.06e-06,0.132,0.473,129.95600000000002,210557
Ánh Sáng Nơi Cuối Con Đường,Indie/Hip Hop,0.737,0.723,1,-7.428,1,0.106,0.8690000000000001,4.48e-06,0.109,0.732,94.979,280660
Nguoi La Cuoi Con Duong,Indie/Hip Hop,0.736,0.8009999999999999,7,-6.2860000000000005,1,0.0384,0.145,0.0,0.113,0.716,103.015,228754
Lip,Indie/Hip Hop,0.6809999999999999,0.7090000000000001,5,-4.875,0,0.129,0.6809999999999999,0.0,0.145,0.759,159.911,211409
hld2m,Indie/Hip Hop,0.893,0.795,4,-4.654,0,0.321,0.261,1.71e-06,0.342,0.19699999999999998,124.97,165144
LoveNote,Indie/Hip Hop,0.643,0.7290000000000001,0,-6.053999999999999,1,0.21899999999999997,0.0278,0.0,0.134,0.45799999999999996,104.115,180571
Hennesy,Indie/Hip Hop,0.385,0.762,2,-5.17,0,0.0526,0.304,7.38e-06,0.0984,0.23,73.656,241985
Hennesy (Acoustic Version),Indie/Hip Hop,0.58,0.42100000000000004,2,-8.731,0,0.0622,0.715,0.0131,0.11,0.23399999999999999,150.35,208000
Bâng Khuâng,Indie/Hip Hop,0.503,0.434,0,-8.629,1,0.0431,0.67,1.11e-05,0.10300000000000001,0.295,104.96,313157
Friendzone (Yêu Bạn Được Không),Pop/Ballad,0.662,0.802,2,-4.556,0,0.105,0.27699999999999997,0.0,0.091,0.507,169.96900000000002,209337
Đau Vậy Đủ Rồi,Indie/Hip Hop,0.713,0.7809999999999999,11,-3.011,1,0.0453,0.222,0.0,0.0953,0.606,96.03299999999999,275000
Baby I'm Good - Beep Beep Child Remix,Indie/Hip Hop,0.44799999999999995,0.316,7,-10.142999999999999,1,0.0263,0.8029999999999999,0.0,0.127,0.22899999999999998,149.724,201754
Baby I'm Good,Indie/Hip Hop,0.526,0.289,7,-15.800999999999998,1,0.0359,0.69,0.000206,0.128,0.122,135.019,228189
Lối Đi Cho Em,Indie/Hip Hop,0.623,0.335,1,-10.095,0,0.141,0.619,0.0,0.125,0.23600000000000002,143.716,233333
TIME,Indie/Hip Hop,0.687,0.292,9,-15.05,1,0.039,0.853,0.000481,0.114,0.23800000000000002,110.14,168000
Itsabet,Indie/Hip Hop,0.92,0.643,10,-5.707999999999999,0,0.366,0.152,0.0,0.609,0.5760000000000001,129.94899999999998,228923
Bế Em Qua Thềm,Pop/Ballad,0.6679999999999999,0.507,0,-10.12,1,0.0341,0.6920000000000001,0.0402,0.18,0.287,90.99600000000001,172747
Tiếng ru đêm,Indie/Hip Hop,0.6579999999999999,0.228,1,-14.081,0,0.0457,0.922,0.0725,0.0866,0.0976,110.936,317866
Ba năm một cuộc tình,Indie/Hip Hop,0.599,0.493,3,-7.513999999999999,0,0.0288,0.8240000000000001,0.0568,0.136,0.0785,114.978,284418
Ngày mơ,Indie/Hip Hop,0.653,0.6559999999999999,3,-6.6,1,0.0321,0.598,0.00046699999999999997,0.18,0.35,111.00399999999999,244336
Hai người xa,Indie/Hip Hop,0.7090000000000001,0.672,10,-5.667999999999999,0,0.0265,0.261,6.330000000000001e-05,0.10400000000000001,0.337,111.005,285434
Trôi về đâu?,Indie/Hip Hop,0.41,0.561,0,-7.632000000000001,0,0.0437,0.557,0.27899999999999997,0.26,0.096,90.06700000000001,263563
Nhà,Indie/Hip Hop,0.6409999999999999,0.527,3,-6.992000000000001,1,0.053,0.59,0.0265,0.0998,0.445,140.011,281366
Phút Giây Nghỉ Ngơi,Indie/Hip Hop,0.532,0.369,2,-9.267000000000001,1,0.037000000000000005,0.8059999999999999,0.0021,0.10400000000000001,0.0557,111.176,314026
One Day,Pop/Ballad,0.7340000000000001,0.42200000000000004,7,-10.684000000000001,0,0.044000000000000004,0.624,0.0,0.107,0.0715,109.979,194377
Cold,Indie/Hip Hop,0.7859999999999999,0.414,10,-9.728,0,0.203,0.373,0.0027600000000000003,0.324,0.491,76.962,120000
Peterpan.,Indie/Hip Hop,0.5710000000000001,0.568,5,-11.037,0,0.17300000000000001,0.541,0.000128,0.584,0.498,92.524,130929
Dusted,Indie/Hip Hop,0.763,0.909,10,-2.73,0,0.0598,0.0066,0.00434,0.12,0.478,125.052,207360
Có Chàng Trai Viết Lên Cây - DJ Version,Pop/Ballad,0.92,0.534,0,-7.83,0,0.051,0.7979999999999999,0.42200000000000004,0.0533,0.585,125.01799999999999,212168
Một Đêm Nữa Thôi,Indie/Hip Hop,0.8590000000000001,0.701,4,-9.197000000000001,0,0.09,0.603,0.00044800000000000005,0.284,0.635,109.99799999999999,229679
Ở Đâu,Indie/Hip Hop,0.563,0.7659999999999999,3,-7.2620000000000005,1,0.0392,0.228,3.11e-05,0.141,0.374,110.012,227562
Trái Đất,Indie/Hip Hop,0.755,0.444,1,-9.783999999999999,1,0.0455,0.8059999999999999,0.00379,0.10400000000000001,0.6759999999999999,109.969,218161
Confident,Indie/Hip Hop,0.644,0.11199999999999999,4,-12.177,1,0.441,0.8290000000000001,0.0,0.0872,0.514,194.628,214154
If - Nếu Như,Indie/Hip Hop,0.716,0.526,7,-8.591000000000001,1,0.03,0.601,7.290000000000001e-05,0.0944,0.361,120.00200000000001,272605
UMBALA,Indie/Hip Hop,0.6509999999999999,0.9209999999999999,5,-5.7379999999999995,0,0.0344,0.183,0.00583,0.053,0.769,122.01700000000001,196754
N-Sao?,Indie/Hip Hop,0.8809999999999999,0.5710000000000001,4,-9.182,0,0.27399999999999997,0.0955,0.000531,0.0682,0.66,136.075,216001
Trời Cho,Indie/Hip Hop,0.912,0.6990000000000001,1,-4.426,1,0.105,0.172,0.00107,0.075,0.24600000000000002,95.98100000000001,213700
The Space Between Us,Indie/Hip Hop,0.5660000000000001,0.486,8,-11.142999999999999,1,0.295,0.652,0.0,0.13699999999999998,0.359,117.412,168814
in the dark,Pop/Ballad,0.578,0.382,9,-9.915,0,0.0505,0.42200000000000004,0.000254,0.11800000000000001,0.209,179.799,194578
My Stories,Pop/Ballad,0.6559999999999999,0.716,7,-6.025,0,0.0372,0.5720000000000001,5.93e-06,0.145,0.34299999999999997,94.962,193445
"Ông Thần Yêu (""Love Is Blind"" Theme Song)",Pop/Ballad,0.6940000000000001,0.619,0,-5.824,1,0.0449,0.435,0.0,0.14400000000000002,0.626,109.988,203727
Big Girls Don't Cry,Pop/Ballad,0.777,0.863,7,-2.358,0,0.154,0.47,0.0,0.0769,0.44799999999999995,125.26799999999999,228936
Vũ Điệu Cồng Chiêng,Pop/Ballad,0.6459999999999999,0.9490000000000001,9,-1.935,0,0.0691,0.132,0.000294,0.0263,0.64,127.801,273763
"Em Ơi Cứ Vui (feat. 1DEE, F & EVY)",Pop/Ballad,0.8290000000000001,0.821,7,-1.443,1,0.039,0.0933,0.102,0.11800000000000001,0.525,127.96799999999999,199687
Krazy (feat. EVY),Pop/Ballad,0.915,0.6759999999999999,0,-4.376,0,0.0662,0.11900000000000001,0.0,0.0579,0.61,128.02700000000002,228750
Đừng Hát Về Cơn Mưa,Indie/Hip Hop,0.251,0.4,9,-10.450999999999999,0,0.0356,0.507,0.135,0.0491,0.0728,144.126,208000
Mưa Ngang Phố Vắng,Indie/Hip Hop,0.732,0.536,2,-7.9270000000000005,0,0.0317,0.146,0.00366,0.209,0.872,100.00399999999999,256213
Nắng Đêm,Indie/Hip Hop,0.885,0.363,2,-10.672,1,0.0329,0.757,1.92e-05,0.0739,0.5710000000000001,100.005,230475
Sau Chia Tay...Ai Cũng Khác,Indie/Hip Hop,0.6829999999999999,0.20800000000000002,1,-10.477,1,0.0417,0.9440000000000001,0.0,0.0969,0.452,95.053,282947
Đốt,Pop/Ballad,0.71,0.42,10,-6.132999999999999,1,0.0347,0.825,5.3700000000000004e-05,0.113,0.27899999999999997,123.978,263226
Lẽ Ra,Indie/Hip Hop,0.608,0.716,4,-3.31,0,0.0325,0.00235,0.0302,0.0454,0.706,99.964,197400
Hãy Nói Đi,Indie/Hip Hop,0.8390000000000001,0.758,8,-4.913,1,0.21899999999999997,0.217,0.0,0.0374,0.948,160.002,189375
San Francisco,Pop/Ballad,0.6659999999999999,0.774,2,-5.504,0,0.0363,0.27,0.0,0.09699999999999999,0.823,156.088,227243
Gió,Pop/Ballad,0.698,0.711,1,-5.757000000000001,0,0.152,0.555,3.3799999999999995e-05,0.415,0.6579999999999999,106.06200000000001,211697
Vai Phut Truoc,Pop/Ballad,0.7909999999999999,0.28,2,-8.695,1,0.0756,0.8170000000000001,0.0,0.141,0.40399999999999997,114.087,237056
Không Thể Hết Buồn,Indie/Hip Hop,0.893,0.45799999999999996,0,-7.147,0,0.0482,0.847,0.00122,0.11599999999999999,0.628,115.001,204522
Giấc Mơ,Indie/Hip Hop,0.622,0.391,5,-8.934,0,0.0275,0.738,0.0,0.133,0.312,99.99700000000001,243600
Maybe One Night,Indie/Hip Hop,0.813,0.45,7,-5.095,0,0.0657,0.7509999999999999,1.26e-06,0.0975,0.174,96.035,217500
Darlin’,Indie/Hip Hop,0.746,0.38799999999999996,2,-10.902999999999999,1,0.0278,0.5,6.59e-05,0.0932,0.302,105.009,208598
Cafe Em Hát,Indie/Hip Hop,0.6940000000000001,0.39899999999999997,0,-11.073,1,0.0446,0.6659999999999999,3.27e-05,0.0803,0.373,136.134,219149
Cheat Chat,Indie/Hip Hop,0.6659999999999999,0.364,11,-10.665,0,0.0345,0.598,4.8599999999999995e-05,0.299,0.251,95.025,234947
Light,Indie/Hip Hop,0.691,0.447,2,-11.267999999999999,1,0.0418,0.528,0.0,0.105,0.21,108.09700000000001,217858
Up In The Hills,Indie/Hip Hop,0.657,0.581,11,-8.392999999999999,0,0.0449,0.49200000000000005,0.00023799999999999998,0.22399999999999998,0.632,139.028,230517
Let's Have a Date,Indie/Hip Hop,0.794,0.465,2,-10.997,0,0.0527,0.0119,6.36e-06,0.183,0.193,123.97,196780
Tàn Giấc,Indie/Hip Hop,0.753,0.508,8,-9.555,0,0.0735,0.42,0.000188,0.0967,0.34,145.945,245968
90s Girls,Indie/Hip Hop,0.655,0.397,1,-12.713,0,0.0775,0.0035600000000000002,0.00157,0.0897,0.505,173.925,220690
Goodbye,Indie/Hip Hop,0.66,0.43799999999999994,10,-10.785,1,0.0424,0.7070000000000001,0.000102,0.0661,0.255,97.01100000000001,298000
dream,Indie/Hip Hop,0.713,0.5920000000000001,4,-8.971,1,0.145,0.35600000000000004,0.0,0.0949,0.585,140.017,291187
Crush on You,Pop/Ballad,0.495,0.344,0,-10.892999999999999,1,0.034,0.7909999999999999,0.000798,0.10099999999999999,0.21899999999999997,140.129,260571
late9date,Indie/Hip Hop,0.779,0.731,1,-5.978,1,0.0302,0.7559999999999999,2.72e-06,0.196,0.835,107.01799999999999,162196
Một Mình,Indie/Hip Hop,0.575,0.462,11,-9.041,1,0.161,0.53,1.1900000000000001e-05,0.326,0.207,93.84200000000001,218000
Thế Là Không Xanh Chín Rồi,Pop/Ballad,0.8590000000000001,0.46299999999999997,5,-9.216000000000001,0,0.14400000000000002,0.521,4.270000000000001e-05,0.106,0.723,140.05200000000002,192625
Đừng Nhấc Máy,Indie/Hip Hop,0.649,0.667,0,-4.893,0,0.0932,0.369,0.0,0.491,0.672,169.979,185614
Âm Bản,Indie/Hip Hop,0.57,0.889,9,-3.16,0,0.0381,0.0572,0.0454,0.127,0.45,152.025,221731
KOR Freeverse,Indie/Hip Hop,0.9109999999999999,0.8759999999999999,2,-2.247,1,0.0788,0.534,0.0007440000000000001,0.29100000000000004,0.938,122.965,95080
Cháu Xin Lỗi Chú,Indie/Hip Hop,0.951,0.603,7,-7.443,1,0.13699999999999998,0.8809999999999999,4.8e-05,0.0784,0.564,114.057,195789
Papa Slide,Indie/Hip Hop,0.9620000000000001,0.71,1,-5.501,1,0.0692,0.31,0.000362,0.146,0.273,120.037,165717
Thôi Về Ăn Cơm,Indie/Hip Hop,0.792,0.7090000000000001,2,-6.65,1,0.268,0.8140000000000001,4.28e-05,0.11199999999999999,0.49700000000000005,78.984,194842
Don't Waste My Time,Indie/Hip Hop,0.96,0.682,11,-4.476,1,0.175,0.361,0.0,0.28,0.192,125.971,195927
Im Lặng,Indie/Hip Hop,0.68,0.718,10,-7.422999999999999,0,0.0429,0.785,0.0,0.344,0.647,98.305,230386
Huy Này,Indie/Hip Hop,0.5329999999999999,0.8340000000000001,4,-6.181,0,0.222,0.825,0.0,0.132,0.249,96.012,263419
Vũ Điệu Gucci,Indie/Hip Hop,0.872,0.8009999999999999,9,-3.877,1,0.0514,0.318,0.0,0.069,0.31,89.99600000000001,228021
Cuốn Sách Mẹ Tôi Thường Nói,Indie/Hip Hop,0.7340000000000001,0.879,1,-4.032,0,0.111,0.8759999999999999,3.06e-06,0.0934,0.7759999999999999,149.91299999999998,261006
Mặt Trăng,Pop/Ballad,0.561,0.9490000000000001,5,-2.99,0,0.307,0.282,0.0,0.133,0.321,110.00200000000001,269702
"Thế Giới Tam Giác (feat. Tage, Gừng)",Indie/Hip Hop,0.635,0.855,11,-4.121,0,0.415,0.159,0.0,0.151,0.40299999999999997,133.542,157829
Harder,Indie/Hip Hop,0.81,0.588,4,-8.535,0,0.315,0.716,0.0,0.258,0.424,134.023,189944
Tài Sản Của Bố,Indie/Hip Hop,0.598,0.857,4,-2.8160000000000003,0,0.23199999999999998,0.483,0.0,0.513,0.722,167.852,262112
"Giàu Vì Bạn, Sang Vì Vợ (feat. RPT MCK)",Indie/Hip Hop,0.733,0.893,2,-2.7289999999999996,1,0.391,0.0864,0.0,0.268,0.612,72.53,223446
Ông trời làm tội anh chưa ?,Indie/Hip Hop,0.72,0.583,0,-8.506,1,0.0394,0.444,4.12e-06,0.07,0.32,120.027,355004
Chẳng ai biết được,Indie/Hip Hop,0.765,0.54,1,-7.809,0,0.0487,0.505,6.16e-06,0.146,0.7440000000000001,129.93,240871
Lulalilo,Indie/Hip Hop,0.77,0.604,1,-9.327,1,0.154,0.8170000000000001,0.0,0.233,0.855,149.934,163200
Hold My Hand,Indie/Hip Hop,0.511,0.307,11,-12.69,0,0.0562,0.828,0.000205,0.106,0.129,80.274,234000
Summer Wind,Indie/Hip Hop,0.39299999999999996,0.5479999999999999,4,-10.884,1,0.0801,0.26899999999999996,0.344,0.2,0.175,134.982,228778
Họ Trông Chờ Gì Ở Tôi,Indie/Hip Hop,0.6729999999999999,0.9159999999999999,8,-8.635,1,0.13,0.625,0.0,0.14,0.882,175.835,360014
Hương,Pop/Ballad,0.7859999999999999,0.679,11,-6.171,0,0.0699,0.56,0.0,0.0658,0.58,104.976,210286
Chỉ Một Ngày Thôi,Indie/Hip Hop,0.579,0.6459999999999999,3,-8.551,1,0.14800000000000002,0.8640000000000001,0.0,0.43200000000000005,0.556,150.006,155100
Ngày Lang Thang - Solo Version,Indie/Hip Hop,0.674,0.753,0,-7.122999999999999,1,0.18,0.534,0.0,0.125,0.7020000000000001,89.895,240000
Self Love,Indie/Hip Hop,0.9079999999999999,0.344,7,-14.412,0,0.34700000000000003,0.653,0.000901,0.106,0.0944,129.924,183444
iceman,Indie/Hip Hop,0.919,0.45899999999999996,10,-9.738999999999999,0,0.20199999999999999,0.488,1.53e-05,0.0609,0.8690000000000001,142.97,178142
Thở,Indie/Hip Hop,0.5760000000000001,0.75,7,-5.577000000000001,1,0.0525,0.556,0.0,0.0994,0.42100000000000004,160.079,228050
